mode,nlc,asc,station,coverage,year,day,dir,total,early,am_peak,inter_peak,pm_peak,evening,late
LU,640,MARu,Marble Arch,Station entry / exit,2021-01-01,SAT,OUT,10791.857,175.42857,1340.7142,5164.143,2250.2856,1185.2858,676.0
LU,641,MYBu,Marylebone LU,Station entry / exit,2021-01-01,SAT,OUT,10184.75,99.125,1098.875,3446.875,2435.25,1788.875,1315.75
LU,642,MLEu,Mile End,Station entry / exit,2021-01-01,SAT,OUT,12487.6,128.3,879.4,3793.3,3025.1,2439.9,2221.6
LU,643,MHEu,Mill Hill East,Station entry / exit,2021-01-01,SAT,OUT,1056.0867,8.6614685,100.962975,373.93045,230.27257,179.87857,162.38066
LU,646,MPKu,Moor Park,Station entry / exit,2021-01-01,SAT,OUT,568.2857,5.571429,83.0,175.14285,104.85714,91.0,108.71429
LU,645,MGTu,Moorgate,Station entry / exit,2021-01-01,SAT,OUT,10244.143,260.85715,1255.4286,4449.4287,2143.8572,1417.8572,716.7143
LU,647,MORu,Morden,Station entry / exit,2021-01-01,SAT,OUT,8664.444,102.22222,663.3333,2377.2222,1932.2222,1696.8889,1892.5555
LU,648,MCRu,Mornington Crescent,Station entry / exit,2021-01-01,SAT,OUT,2178.5,59.0,191.83333,684.0,532.1667,428.0,283.5
LU,649,NEAu,Neasden,Station entry / exit,2021-01-01,SAT,OUT,2591.2856,57.57143,206.0,904.5714,629.1429,445.42856,348.57144
LU,650,NEPu,Newbury Park,Station entry / exit,2021-01-01,SAT,OUT,3714.889,25.222221,188.55556,1042.4445,1033.0,796.0,629.6667
LU,653,NACu,North Acton,Station entry / exit,2021-01-01,SAT,OUT,5394.0,181.5,558.6667,1309.3334,1300.0,1079.3334,965.1667
LU,654,NELu,North Ealing,Station entry / exit,2021-01-01,SAT,OUT,605.8,6.4,48.6,178.2,146.4,109.2,117.0
LU,789,NOGu,North Greenwich,Station entry / exit,2021-01-01,SAT,OUT,31942.5,426.5,1943.4,11957.0,9309.7,5257.4,3048.5
LU,656,NHRu,North Harrow,Station entry / exit,2021-01-01,SAT,OUT,1200.4286,4.571429,66.85714,340.85715,329.2857,245.42857,213.42857
LU,659,NWBu,North Wembley,Station entry / exit,2021-01-01,SAT,OUT,1225.3334,22.444445,115.333336,408.66666,314.33334,213.33333,151.22223
LU,655,NFDu,Northfields,Station entry / exit,2021-01-01,SAT,OUT,3172.25,27.125,200.5,907.0,780.125,609.5,648.0
LU,657,NHTu,Northolt,Station entry / exit,2021-01-01,SAT,OUT,4281.5713,30.857143,250.57143,1185.2858,1129.1428,992.5714,693.1429
LU,660,NWPu,Northwick Park,Station entry / exit,2021-01-01,SAT,OUT,2623.1667,48.833332,273.0,823.0,604.0,491.0,383.33334
LU,661,NWDu,Northwood,Station entry / exit,2021-01-01,SAT,OUT,1906.0,21.0,215.375,556.25,479.75,339.375,294.25
LU,662,NWHu,Northwood Hills,Station entry / exit,2021-01-01,SAT,OUT,1325.6666,10.333333,115.5,433.66666,328.16666,235.66667,202.33333
LU,663,NHGu,Notting Hill Gate,Station entry / exit,2021-01-01,SAT,OUT,17074.125,157.375,1799.125,9159.875,3161.875,1773.625,1022.25
LU,664,OAKu,Oakwood,Station entry / exit,2021-01-01,SAT,OUT,3011.0908,21.09091,226.72728,881.63635,709.2727,570.0909,602.2727
LU,665,OLDu,Old Street,Station entry / exit,2021-01-01,SAT,OUT,21651.777,154.88889,1285.5555,7448.6665,5077.8887,4816.0,2868.7778
LU,667,OSTu,Osterley,Station entry / exit,2021-01-01,SAT,OUT,1783.6666,16.0,118.77778,494.77777,447.0,368.22223,338.8889
LU,668,OVLu,Oval,Station entry / exit,2021-01-01,SAT,OUT,5892.4546,61.090908,506.27274,1878.909,1358.1818,1090.6364,997.36365
LU,669,OXCu,Oxford Circus,Station entry / exit,2021-01-01,SAT,OUT,90422.22,675.6667,6699.1113,50018.777,20870.334,9291.111,2867.2222
LU,670,PADu,Paddington TfL,Station entry / exit,2021-01-01,SAT,OUT,46532.184,681.1818,5706.909,17756.273,10837.0,7106.636,4444.1816
LU,671,PRYu,Park Royal,Station entry / exit,2021-01-01,SAT,OUT,1722.0,55.555557,220.55556,489.33334,379.33334,333.1111,244.11111
LU,672,PGRu,Parsons Green,Station entry / exit,2021-01-01,SAT,OUT,4912.3335,33.22222,564.3333,1839.1111,1162.4445,772.8889,540.3333
LU,673,PERu,Perivale,Station entry / exit,2021-01-01,SAT,OUT,1848.5555,25.666666,130.33333,556.44446,506.8889,375.1111,254.11111
LU,674,PICu,Piccadilly Circus,Station entry / exit,2021-01-01,SAT,OUT,42820.11,202.44444,1982.6666,19327.334,11060.889,7442.4443,2804.3333
LU,776,PIMu,Pimlico,Station entry / exit,2021-01-01,SAT,OUT,7473.125,61.875,741.25,2969.625,1700.625,1120.5,879.25
LU,675,PINu,Pinner,Station entry / exit,2021-01-01,SAT,OUT,2450.5974,16.615347,153.5258,791.72125,627.2293,438.64514,422.86057
LU,676,PLWu,Plaistow,Station entry / exit,2021-01-01,SAT,OUT,4123.125,59.875,316.75,1258.375,1026.25,783.125,678.75
LU,677,PRDu,Preston Road,Station entry / exit,2021-01-01,SAT,OUT,2436.8333,25.5,129.16667,810.3333,639.5,471.0,361.33334
LU,678,PUTu,Putney Bridge,Station entry / exit,2021-01-01,SAT,OUT,5358.25,68.5,510.125,1917.375,1363.75,850.5,648.0
LU,680,QPKu,Queen's Park,Station entry / exit,2021-01-01,SAT,OUT,4512.857,34.142857,379.2857,1300.5714,1154.1428,845.5714,799.1429
LU,679,QBYu,Queensbury,Station entry / exit,2021-01-01,SAT,OUT,3145.2222,38.22222,156.77777,1159.8889,818.8889,541.44446,430.0
LU,681,QWYu,Queensway,Station entry / exit,2021-01-01,SAT,OUT,9330.0,159.88889,806.6667,3332.2222,2195.111,1581.7778,1254.3334
LU,682,RCPu,Ravenscourt Park,Station entry / exit,2021-01-01,SAT,OUT,2543.375,23.0,251.875,899.75,628.5,420.5,319.75
LU,683,RAYu,Rayners Lane,Station entry / exit,2021-01-01,SAT,OUT,3301.4285,26.571428,227.85715,1078.8572,853.5714,622.7143,491.85715
LU,684,REDu,Redbridge,Station entry / exit,2021-01-01,SAT,OUT,2276.7144,40.285713,136.85715,629.8571,593.8571,481.2857,394.57144
LU,685,RPKu,Regent's Park,Station entry / exit,2021-01-01,SAT,OUT,2366.875,26.75,374.375,1228.5,367.75,257.125,112.375
LU,687,RKYu,Rickmansworth,Station entry / exit,2021-01-01,SAT,OUT,1708.5555,20.88889,155.88889,503.55554,380.55554,304.44446,343.22223
LU,688,RODu,Roding Valley,Station entry / exit,2021-01-01,SAT,OUT,299.0,2.6,22.2,132.8,74.8,37.8,28.8
LU,690,ROYu,Royal Oak,Station entry / exit,2021-01-01,SAT,OUT,2117.111,26.11111,200.66667,756.55554,512.44446,355.22223,266.1111
LU,691,RUIu,Ruislip,Station entry / exit,2021-01-01,SAT,OUT,1583.0,12.7,140.9,644.3,377.1,229.7,178.3
LU,692,RUGu,Ruislip Gardens,Station entry / exit,2021-01-01,SAT,OUT,824.6667,3.6666667,42.0,236.0,229.0,156.83333,157.16667
LU,693,RUMu,Ruislip Manor,Station entry / exit,2021-01-01,SAT,OUT,1556.0,13.375,98.375,558.625,376.0,262.875,246.75
LU,694,RSQu,Russell Square,Station entry / exit,2021-01-01,SAT,OUT,6824.364,98.181816,759.9091,2814.182,1461.1818,1021.63635,669.2727
LU,698,SVSu,Seven Sisters,Station entry / exit,2021-01-01,SAT,OUT,14277.375,198.75,888.0,4340.125,3561.125,2692.0,2597.375
LU,700,SBCu,Shepherd's Bush LU,Station entry / exit,2021-01-01,SAT,OUT,17453.445,260.66666,1523.2222,7670.4443,4346.778,2259.111,1393.2222
LU,775,SBMu,Shepherd's Bush Market,Station entry / exit,2021-01-01,SAT,OUT,3568.875,24.375,210.0,1381.375,955.125,564.25,433.75
LU,702,SSQu,Sloane Square,Station entry / exit,2021-01-01,SAT,OUT,15911.1,177.9,1938.2,8331.9,3380.7,1479.8,602.6
LU,703,SNBu,Snaresbrook,Station entry / exit,2021-01-01,SAT,OUT,1928.375,10.375,118.875,671.125,511.625,342.5,273.875
LU,704,SELu,South Ealing,Station entry / exit,2021-01-01,SAT,OUT,2847.7778,27.222221,230.55556,878.3333,662.55554,504.0,545.1111
LU,707,SHRu,South Harrow,Station entry / exit,2021-01-01,SAT,OUT,1795.0,20.166666,137.83333,568.6667,468.66666,351.5,248.16667
LU,708,SKNu,South Kensington,Station entry / exit,2021-01-01,SAT,OUT,24357.092,164.18182,2580.7273,15324.363,4000.0,1699.909,587.9091
LU,709,SKTu,South Kenton,Station entry / exit,2021-01-01,SAT,OUT,1075.8469,7.8038464,61.563675,405.80002,300.88162,198.78131,101.01646
LU,710,SRPu,South Ruislip,Station entry / exit,2021-01-01,SAT,OUT,1577.0,11.375,87.875,503.0,424.375,307.875,242.5
LU,711,SWMu,South Wimbledon,Station entry / exit,2021-01-01,SAT,OUT,3568.3,42.7,349.6,1209.2,728.7,553.6,684.5
LU,712,SWFu,South Woodford,Station entry / exit,2021-01-01,SAT,OUT,4554.5,27.8,288.8,1537.8,1243.7,826.8,629.6
LU,705,SFSu,Southfields,Station entry / exit,2021-01-01,SAT,OUT,4788.5,28.0,279.8,1549.4,1319.9,825.5,785.9
LU,706,SGTu,Southgate,Station entry / exit,2021-01-01,SAT,OUT,4689.6,41.3,384.3,1445.2,1219.7,855.6,743.5
LU,784,SWKu,Southwark,Station entry / exit,2021-01-01,SAT,OUT,9617.091,188.36363,950.2727,3873.818,2314.2727,1411.2727,879.0909
LU,695,SJPu,St. James's Park,Station entry / exit,2021-01-01,SAT,OUT,5503.636,122.454544,843.0909,2634.6365,1085.4546,517.4545,300.54544
LU,696,SJWu,St. John's Wood,Station entry / exit,2021-01-01,SAT,OUT,5858.7,135.0,1049.3,2077.6,1204.6,825.5,566.7
LU,697,STPu,St. Paul's,Station entry / exit,2021-01-01,SAT,OUT,8363.875,159.875,1105.875,3928.375,1752.0,966.75,451.0
LU,713,STBu,Stamford Brook,Station entry / exit,2021-01-01,SAT,OUT,2270.6,12.3,189.5,730.8,577.8,424.7,335.5
LU,714,STAu,Stanmore,Station entry / exit,2021-01-01,SAT,OUT,3463.4285,43.285713,268.85715,873.4286,889.1429,696.0,692.7143
LU,715,STGu,Stepney Green,Station entry / exit,2021-01-01,SAT,OUT,4469.0,44.5,352.625,1460.75,1077.875,884.75,648.5
LU,716,STKu,Stockwell,Station entry / exit,2021-01-01,SAT,OUT,9418.223,107.44444,501.22223,2671.889,2355.4443,1894.5555,1887.6666
LU,717,SPKu,Stonebridge Park,Station entry / exit,2021-01-01,SAT,OUT,1914.4286,61.857143,199.14285,621.8571,431.14285,329.57144,270.85715
LU,719,SFDu,Stratford,Station entry / exit,2021-01-01,SAT,OUT,72376.6,806.5,5570.7,34655.5,16868.3,8466.7,6008.9
LU,720,SHLu,Sudbury Hill,Station entry / exit,2021-01-01,SAT,OUT,1477.75,13.5,104.375,480.0,379.875,275.75,224.25
LU,721,STNu,Sudbury Town,Station entry / exit,2021-01-01,SAT,OUT,1402.1,18.3,94.4,454.2,364.9,271.8,198.5
LU,723,SWCu,Swiss Cottage,Station entry / exit,2021-01-01,SAT,OUT,5302.0,64.0,604.7273,1794.0,1254.1818,912.1818,672.9091
LU,724,TEMu,Temple,Station entry / exit,2021-01-01,SAT,OUT,4863.8887,58.11111,364.44446,2433.889,1126.8889,650.55554,230.0
LU,725,THBu,Theydon Bois,Station entry / exit,2021-01-01,SAT,OUT,896.8,10.1,70.1,324.0,231.5,139.9,121.2
LU,726,TBEu,Tooting Bec,Station entry / exit,2021-01-01,SAT,OUT,6914.091,100.27273,519.9091,1970.8182,1645.091,1309.091,1368.909
LU,727,TBYu,Tooting Broadway,Station entry / exit,2021-01-01,SAT,OUT,13550.3,124.9,1051.5,4423.9,3121.6,2541.1,2287.3
LU,728,TCRu,Tottenham Court Road,Station entry / exit,2021-01-01,SAT,OUT,43753.89,348.33334,2743.7778,21543.334,10474.556,6304.6665,2339.2222
LU,729,TTHu,Tottenham Hale LU,Station entry / exit,2021-01-01,SAT,OUT,14161.444,293.33334,1089.1111,4795.8887,3339.111,2419.889,2224.111
LU,730,TOTu,Totteridge & Whetstone,Station entry / exit,2021-01-01,SAT,OUT,1954.2727,6.090909,116.818184,493.72726,540.1818,402.63635,394.81818
LU,731,THLu,Tower Hill,Station entry / exit,2021-01-01,SAT,OUT,19407.9,107.3,1168.5,8369.2,4864.1,2762.6,2136.2
LU,733,TPKu,Tufnell Park,Station entry / exit,2021-01-01,SAT,OUT,3183.875,12.0,188.625,906.625,874.125,672.0,530.5
LU,734,TGRu,Turnham Green,Station entry / exit,2021-01-01,SAT,OUT,5439.1,36.5,401.3,1903.5,1373.3,852.1,872.4
LU,735,TPLu,Turnpike Lane,Station entry / exit,2021-01-01,SAT,OUT,9048.272,62.81818,484.72726,2706.5454,2369.182,1785.0,1640.0
LU,736,UPMu,Upminster,Station entry / exit,2021-01-01,SAT,OUT,4000.3,47.6,313.1,1251.0,997.8,713.7,677.1
LU,737,UPBu,Upminster Bridge,Station entry / exit,2021-01-01,SAT,OUT,483.625,5.875,42.0,159.875,127.125,76.375,72.375
LU,738,UPYu,Upney,Station entry / exit,2021-01-01,SAT,OUT,1816.8,18.2,149.6,624.3,451.0,340.5,233.2
LU,739,UPKu,Upton Park,Station entry / exit,2021-01-01,SAT,OUT,8333.444,96.111115,612.1111,3088.7778,1907.0,1467.4445,1162.0
LU,740,UXBu,Uxbridge,Station entry / exit,2021-01-01,SAT,OUT,5901.3335,89.666664,632.8889,2095.2222,1145.7778,1043.1111,894.6667
LU,777,VUXu,Vauxhall LU,Station entry / exit,2021-01-01,SAT,OUT,27065.818,894.8182,2875.0,9495.363,5711.4546,4188.5454,3900.6365
LU,741,VICu,Victoria LU,Station entry / exit,2021-01-01,SAT,OUT,74923.75,1209.875,6820.625,27634.5,19345.5,11822.875,8090.375
LU,742,WALu,Walthamstow Central,Station entry / exit,2021-01-01,SAT,OUT,15908.7,157.6,962.0,5694.3,3879.4,2708.4,2507.0
LU,743,WANu,Wanstead,Station entry / exit,2021-01-01,SAT,OUT,2459.7778,15.222222,170.88889,841.6667,663.1111,423.66666,345.22223
LU,745,WSTu,Warren Street,Station entry / exit,2021-01-01,SAT,OUT,9691.111,249.0,1575.7778,3891.7778,1843.1111,1419.5555,711.8889
LU,746,WARu,Warwick Avenue,Station entry / exit,2021-01-01,SAT,OUT,3300.3635,29.0,275.72726,1184.4546,809.1818,560.0,442.0
LU,747,WLOu,Waterloo LU,Station entry / exit,2021-01-01,SAT,OUT,72897.91,1032.1818,5416.1816,28925.545,17507.818,11221.728,8794.454
LU,748,WATu,Watford,Station entry / exit,2021-01-01,SAT,OUT,1447.25,16.875,166.5,521.375,311.25,235.375,195.875
LU,751,WEMu,Wembley Central,Station entry / exit,2021-01-01,SAT,OUT,5677.1,76.6,422.1,2349.8,1372.7,908.8,547.1
LU,752,WPKu,Wembley Park,Station entry / exit,2021-01-01,SAT,OUT,17865.4,252.9,1166.0,5952.5,4767.7,3345.6,2380.7
LU,753,WACu,West Acton,Station entry / exit,2021-01-01,SAT,OUT,1239.2222,5.2222223,123.77778,408.44446,338.8889,206.88889,156.0
LU,755,WBTu,West Brompton,Station entry / exit,2021-01-01,SAT,OUT,5733.2,79.4,467.4,2052.6,1422.2,1063.2,648.4
LU,756,WFYu,West Finchley,Station entry / exit,2021-01-01,SAT,OUT,1150.125,3.75,62.25,311.875,307.75,230.625,233.875
LU,757,WHMu,West Ham,Station entry / exit,2021-01-01,SAT,OUT,4139.3,99.2,302.0,1454.9,928.0,708.1,647.1
LU,758,WHDu,West Hampstead LU,Station entry / exit,2021-01-01,SAT,OUT,8421.546,172.54546,642.0,2628.0,2119.9092,1585.1818,1273.909
LU,759,WHRu,West Harrow,Station entry / exit,2021-01-01,SAT,OUT,1128.6456,6.1395044,56.278793,332.5565,295.0373,240.2934,198.3401
LU,760,WKNu,West Kensington,Station entry / exit,2021-01-01,SAT,OUT,3591.0,35.0,232.5,1117.875,923.625,706.125,575.875
LU,762,WRPu,West Ruislip,Station entry / exit,2021-01-01,SAT,OUT,1363.2858,16.142857,77.71429,355.2857,381.0,286.57144,246.57143
LU,754,WBPu,Westbourne Park,Station entry / exit,2021-01-01,SAT,OUT,3220.0,36.81818,251.18182,1170.5454,761.0,584.63635,415.81818
LU,761,WMSu,Westminster,Station entry / exit,2021-01-01,SAT,OUT,17146.223,283.33334,1847.7778,9797.0,3242.6667,1428.1111,547.3333
LU,764,WCTu,White City,Station entry / exit,2021-01-01,SAT,OUT,8009.857,186.0,964.8571,3549.5715,1726.8572,954.0,628.5714
LU,763,WCLu,Whitechapel,Station entry / exit,2021-01-01,SAT,OUT,10052.75,246.625,1217.25,3587.0,2131.5,1758.375,1112.0
LU,765,WLGu,Willesden Green,Station entry / exit,2021-01-01,SAT,OUT,6143.0,53.2,366.1,1701.2,1609.7,1239.3,1173.5
LU,766,WJNu,Willesden Junction,Station entry / exit,2021-01-01,SAT,OUT,4523.0,112.0,476.42856,1421.1428,1081.0,843.7143,588.7143
LU,768,WMPu,Wimbledon Park,Station entry / exit,2021-01-01,SAT,OUT,2037.75,19.5,178.625,768.0,521.375,295.75,254.5
LU,770,WGNu,Wood Green,Station entry / exit,2021-01-01,SAT,OUT,11952.0,93.9,710.5,4028.4,3350.5,2262.4,1506.3
LU,599,WDLu,Wood Lane,Station entry / exit,2021-01-01,SAT,OUT,5648.8887,57.88889,299.0,3034.3333,1425.2222,581.44446,251.0
LU,769,WFDu,Woodford,Station entry / exit,2021-01-01,SAT,OUT,4923.4443,31.88889,300.8889,1556.4445,1337.8889,904.1111,792.2222
LU,771,WSPu,Woodside Park,Station entry / exit,2021-01-01,SAT,OUT,4508.199,24.918083,219.5752,1189.9001,1212.5978,921.96906,939.239
LU,831,NIEu,Nine Elms,Station entry / exit,2021-01-01,SAT,OUT,2348.0,18.0,96.333336,674.55554,642.44446,495.8889,420.77777
LU,832,BPSu,Battersea Power Station,Station entry / exit,2021-01-01,SAT,OUT,4369.25,100.625,493.0,1669.5,955.0,646.25,504.875
LU,500,ACTu,Acton Town,Station entry / exit,2021-01-01,SUN,IN,3961.25,131.875,590.875,2064.75,724.875,326.5,122.375
LU,502,ALDu,Aldgate,Station entry / exit,2021-01-01,SUN,IN,3584.75,7.75,371.5,1864.875,744.375,431.5,164.75
LU,503,ALEu,Aldgate East,Station entry / exit,2021-01-01,SUN,IN,9980.125,48.375,776.5,5236.375,2433.625,1101.25,384.0
LU,505,ALPu,Alperton,Station entry / exit,2021-01-01,SUN,IN,1654.2222,28.11111,309.0,752.2222,366.1111,158.88889,39.88889
LU,506,AMEu,Amersham,Station entry / exit,2021-01-01,SUN,IN,1089.2858,14.857142,168.42857,625.8571,191.57143,72.42857,16.142857
LU,507,ANGu,Angel,Station entry / exit,2021-01-01,SUN,IN,9694.375,0.25,558.875,4316.75,2577.375,1548.875,692.25
LU,508,ARCu,Archway,Station entry / exit,2021-01-01,SUN,IN,5549.0,78.6,708.5,2999.3,1102.5,529.7,130.4
LU,509,AGRu,Arnos Grove,Station entry / exit,2021-01-01,SUN,IN,3066.818,86.0,461.63635,1773.3636,489.45456,209.18182,47.18182
LU,510,ARLu,Arsenal,Station entry / exit,2021-01-01,SUN,IN,2050.375,20.375,238.375,1282.875,351.0,127.125,30.625
LU,511,BSTu,Baker Street,Station entry / exit,2021-01-01,SUN,IN,14374.0,139.7,666.3,6630.3,4104.7,1985.2,847.8
LU,512,BALu,Balham LU,Station entry / exit,2021-01-01,SUN,IN,7519.857,70.28571,776.2857,4422.857,1416.2858,621.0,213.14285
LU,513,BNKu,Bank and Monument,Station entry / exit,2021-01-01,SUN,IN,11930.4,146.9,576.2,5585.4,3272.5,1727.5,621.9
LU,501,BARu,Barbican,Station entry / exit,2021-01-01,SUN,IN,3029.7273,9.363636,235.81818,1319.8182,885.36365,410.81818,168.54546
LU,514,BKGu,Barking,Station entry / exit,2021-01-01,SUN,IN,11592.8,642.8,1972.2,5413.6,2126.7,1085.1,352.4
LU,515,BDEu,Barkingside,Station entry / exit,2021-01-01,SUN,IN,670.63635,46.272728,102.545456,372.45456,106.0,35.18182,8.181818
LU,516,BCTu,Barons Court,Station entry / exit,2021-01-01,SUN,IN,3668.0,50.454544,421.0,2087.9092,707.8182,300.63635,100.181816
LU,517,BAYu,Bayswater,Station entry / exit,2021-01-01,SUN,IN,3248.889,6.888889,407.44446,1708.5555,660.0,341.0,125.0
LU,518,BECu,Becontree,Station entry / exit,2021-01-01,SUN,IN,1905.1,132.2,340.4,954.7,299.4,140.6,37.8
LU,519,BPKu,Belsize Park,Station entry / exit,2021-01-01,SUN,IN,3350.5557,25.555555,397.66666,1679.8889,726.44446,413.22223,107.77778
LU,787,BERu,Bermondsey,Station entry / exit,2021-01-01,SUN,IN,6027.143,146.57143,731.2857,3076.0,1255.8572,609.8571,207.57143
LU,520,BNGu,Bethnal Green LU,Station entry / exit,2021-01-01,SUN,IN,10276.0,191.27272,1065.7273,5398.0,2172.6365,1060.8182,387.54544
LU,521,BLFu,Blackfriars LU,Station entry / exit,2021-01-01,SUN,IN,6667.1,10.7,351.4,3629.8,1660.5,779.9,234.8
LU,522,BHRu,Blackhorse Road,Station entry / exit,2021-01-01,SUN,IN,6999.4443,286.22223,1119.0,3692.889,1185.8889,570.6667,144.77777
LU,524,BDSu,Bond Street,Station entry / exit,2021-01-01,SUN,IN,21311.223,141.88889,410.1111,7337.6665,9190.223,3111.6667,1119.6666
LU,525,BORu,Borough,Station entry / exit,2021-01-01,SUN,IN,2606.875,0.625,214.25,1284.375,668.375,337.625,101.625
LU,526,BOSu,Boston Manor,Station entry / exit,2021-01-01,SUN,IN,1148.625,44.75,169.375,646.375,189.25,80.75,18.125
LU,527,BGRu,Bounds Green,Station entry / exit,2021-01-01,SUN,IN,3721.9092,121.63636,633.0,2085.818,577.1818,248.45454,55.81818
LU,528,BWRu,Bow Road,Station entry / exit,2021-01-01,SUN,IN,2945.75,53.25,426.5,1595.0,521.0,266.25,83.75
LU,529,BTXu,Brent Cross,Station entry / exit,2021-01-01,SUN,IN,1642.9,34.7,249.5,881.4,328.2,130.1,19.0
LU,778,BRXu,Brixton LU,Station entry / exit,2021-01-01,SUN,IN,20600.182,711.2727,2682.6365,10536.546,3800.0,1875.5454,994.1818
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,2021-01-01,SUN,IN,2535.0,69.9,350.0,1352.1,461.8,235.0,66.2
LU,531,BHLu,Buckhurst Hill,Station entry / exit,2021-01-01,SUN,IN,1202.5,22.8,141.4,752.7,189.6,81.9,14.1
LU,532,BURu,Burnt Oak,Station entry / exit,2021-01-01,SUN,IN,2429.2222,140.0,435.8889,1289.7778,362.44446,171.77777,29.333334
LU,534,CRDu,Caledonian Road,Station entry / exit,2021-01-01,SUN,IN,3481.5,68.0,400.375,1871.875,682.25,349.75,109.25
LU,535,CTNu,Camden Town,Station entry / exit,2021-01-01,SUN,IN,18815.5,95.25,504.375,8587.875,5956.625,2454.125,1217.25
LU,788,CWRu,Canada Water,Station entry / exit,2021-01-01,SUN,IN,9602.0,273.16666,1139.8334,5237.8335,1838.3334,825.6667,287.16666
LU,852,CWFu,Canary Wharf LU,Station entry / exit,2021-01-01,SUN,IN,22234.111,360.44446,1829.2222,11273.444,5340.778,2539.0,891.2222
LU,884,CNTu,Canning Town,Station entry / exit,2021-01-01,SUN,IN,12443.0,917.55554,1931.6666,6097.4443,2112.4443,1066.1111,317.77777
LU,536,CSTu,Cannon Street LU,Station entry / exit,2021-01-01,SUN,IN,2116.4443,9.444445,221.44444,1247.1111,411.77777,170.33333,56.333332
LU,537,CPKu,Canons Park,Station entry / exit,2021-01-01,SUN,IN,1517.5454,49.090908,218.72728,843.9091,258.81818,116.545456,30.454546
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,2021-01-01,SUN,IN,751.092,4.1611743,115.125824,432.0686,145.08629,46.327744,8.322349
LU,540,CHFu,Chalk Farm,Station entry / exit,2021-01-01,SUN,IN,3758.6667,25.666666,261.33334,1759.3334,1069.0,407.44446,235.88889
LU,541,CYLu,Chancery Lane,Station entry / exit,2021-01-01,SUN,IN,2539.5,71.625,152.75,1163.75,671.875,365.75,113.75
LU,718,CHXu,Charing Cross LU,Station entry / exit,2021-01-01,SUN,IN,12017.223,97.0,499.22223,4412.5557,4177.1113,2149.3333,682.0
LU,543,CHMu,Chesham,Station entry / exit,2021-01-01,SUN,IN,542.125,3.75,100.75,276.375,121.125,34.625,5.5
LU,544,CHGu,Chigwell,Station entry / exit,2021-01-01,SUN,IN,143.44444,0.11111111,16.555555,88.77778,26.0,9.222222,2.7777777
LU,545,CHPu,Chiswick Park,Station entry / exit,2021-01-01,SUN,IN,1223.7142,19.428572,134.85715,679.7143,275.7143,86.14286,27.857143
LU,546,CWDu,Chorleywood,Station entry / exit,2021-01-01,SUN,IN,1070.0438,5.316548,145.31897,605.732,198.13002,96.40673,19.139572
LU,547,CPCu,Clapham Common,Station entry / exit,2021-01-01,SUN,IN,6795.909,77.36364,593.63635,3667.6365,1432.909,766.1818,258.18182
LU,548,CPNu,Clapham North,Station entry / exit,2021-01-01,SUN,IN,4636.273,58.727272,468.9091,2638.5454,880.2727,443.9091,145.90909
LU,549,CPSu,Clapham South,Station entry / exit,2021-01-01,SUN,IN,5016.0,54.25,549.75,2992.75,949.5,371.5,98.25
LU,550,CFSu,Cockfosters,Station entry / exit,2021-01-01,SUN,IN,1605.2858,43.714287,217.42857,944.8571,267.57144,102.57143,29.142857
LU,551,COLu,Colindale,Station entry / exit,2021-01-01,SUN,IN,4784.727,164.45454,743.4545,2619.9092,825.0,348.36365,83.545456
LU,552,CLWu,Colliers Wood,Station entry / exit,2021-01-01,SUN,IN,4540.0,135.09091,715.2727,2472.2727,810.5455,322.0909,84.72727
LU,553,COVu,Covent Garden,Station entry / exit,2021-01-01,SUN,IN,12925.429,29.571428,199.0,4339.2856,5125.857,2553.4285,678.2857
