node,nlc,naptan,node_type,station,farezones,wifi,bluebadgecarparking,taxiranksoutsidestation,areaname,areaid,level,latitude,longitude,station_entrance_exit,line,line_direction,platform_type,platform_direction
1202,773,940GZZLUHSC,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,WB,LU Mult Lines,WB
1201,773,940GZZLUHSC,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,EB,LU Mult Lines,EB
8315,773,940GZZLUHSC,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,EB,LU Mult Lines,EB
45,773,940GZZLUHSC,Entrance,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H&C/Circle Ticket Hall,,,,
4182,594,940GZZLUHTD,Exit,Hampstead,2|3,TRUE,FALSE,FALSE,A-HAM,2,0,51.55663,-0.17836,,,,,
7711,594,940GZZLUHTD,Platform,Hampstead,2|3,TRUE,FALSE,FALSE,A-HAM,2,0,51.55663,-0.17836,,Northern,NB,LU 1 Line,NB
7712,594,940GZZLUHTD,Platform,Hampstead,2|3,TRUE,FALSE,FALSE,A-HAM,2,0,51.55663,-0.17836,,Northern,SB,LU 1 Line,SB
97,594,940GZZLUHTD,Entrance,Hampstead,2|3,TRUE,FALSE,FALSE,A-HAM,2,0,51.55663,-0.17836,,,,,
8081,595,940GZZLUHGR,Platform,Hanger Lane,3,FALSE,FALSE,FALSE,A-NW,4,0,51.53013,-0.29275,,Central,EB,LU 1 Line,EB
4183,595,940GZZLUHGR,Exit,Hanger Lane,3,FALSE,FALSE,FALSE,A-NW,4,0,51.53013,-0.29275,,,,,
267,595,940GZZLUHGR,Entrance,Hanger Lane,3,FALSE,FALSE,FALSE,A-NW,4,0,51.53013,-0.29275,,,,,
8082,595,940GZZLUHGR,Platform,Hanger Lane,3,FALSE,FALSE,FALSE,A-NW,4,0,51.53013,-0.29275,,Central,WB,LU 1 Line,WB
7668,596,940GZZLUHSN,Platform,Harlesden,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU & LO,NB
7669,596,940GZZLUHSN,Platform,Harlesden,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,SB,LU & LO,SB
4184,596,940GZZLUHSN,Exit,Harlesden,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4490,596,940GZZLUHSN,Platform,Harlesden,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,NB,LU & LO,NB
4491,596,940GZZLUHSN,Platform,Harlesden,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,SB,LU & LO,SB
78,596,940GZZLUHSN,Entrance,Harlesden,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
7694,597,940GZZLUHAW,Exit,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
7692,597,940GZZLUHAW,Entrance,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Harrow Ticket Hall,,,,
7693,597,940GZZLUHAW,Entrance,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Wealdstone Ticket Hall,,,,
4422,597,940GZZLUHAW,Platform,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
4423,597,940GZZLUHAW,Platform,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
4370,597,940GZZLUHAW,Platform,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,NB,LU & LO,NB
4371,597,940GZZLUHAW,Platform,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,SB,LU & LO,SB
7695,597,940GZZLUHAW,Platform,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU & LO,NB
8571,597,940GZZLUHAW,Platform,Harrow & Wealdstone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,SB,LU & LO,SB
8337,598,940GZZLUHOH,Platform,Harrow-on-the-Hill,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,NB,LU & NR,NB
8338,598,940GZZLUHOH,Platform,Harrow-on-the-Hill,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,SB,LU & NR,SB
8339,598,940GZZLUHOH,Platform,Harrow-on-the-Hill,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,NB,LU 1 Line,NB
18,598,940GZZLUHOH,Entrance,Harrow-on-the-Hill,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4186,598,940GZZLUHOH,Exit,Harrow-on-the-Hill,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4424,598,940GZZLUHOH,Platform,Harrow-on-the-Hill,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,LU & NR,Unknown
7990,779,940GZZLUHNX,Platform,Hatton Cross,5|6,TRUE,FALSE,FALSE,A-HAT,3,0,51.46695,-0.42293,,Piccadilly,EB,LU 1 Line,EB
4349,779,940GZZLUHNX,Exit,Hatton Cross,5|6,TRUE,FALSE,FALSE,A-HAT,3,0,51.46695,-0.42293,,,,,
223,779,940GZZLUHNX,Entrance,Hatton Cross,5|6,TRUE,FALSE,FALSE,A-HAT,3,0,51.46695,-0.42293,,,,,
7991,779,940GZZLUHNX,Platform,Hatton Cross,5|6,TRUE,FALSE,FALSE,A-HAT,3,0,51.46695,-0.42293,,Piccadilly,WB,LU 1 Line,WB
4364,781,940GZZLUHR4,Platform,Heathrow Terminal 4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,EB,LU 1 Line,EB
225,781,940GZZLUHR4,Entrance,Heathrow Terminal 4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
7993,781,940GZZLUHR4,Platform,Heathrow Terminal 4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,WB,LU 1 Line,WB
4351,781,940GZZLUHR4,Exit,Heathrow Terminal 4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
1115,783,940GZZLUHR5,Platform,Heathrow Terminal 5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,WB,LU 1 Line,WB
1114,783,940GZZLUHR5,Platform,Heathrow Terminal 5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,EB,LU 1 Line,EB
226,783,940GZZLUHR5,Entrance,Heathrow Terminal 5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
1116,783,940GZZLUHR5,Exit,Heathrow Terminal 5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8790,780,940GZZLUHRC,Platform,"""Heathrow Terminals 1, 2 & 3""",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,WB,LU 1 Line,WB
7992,780,940GZZLUHRC,Platform,"""Heathrow Terminals 1, 2 & 3""",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,EB,LU 1 Line,EB
224,780,940GZZLUHRC,Entrance,"""Heathrow Terminals 1, 2 & 3""",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4350,780,940GZZLUHRC,Exit,"""Heathrow Terminals 1, 2 & 3""",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4187,601,940GZZLUHCL,Exit,Hendon Central,3|4,TRUE,FALSE,FALSE,A-WAT,2,0,51.58298,-0.22694,,,,,
7703,601,940GZZLUHCL,Platform,Hendon Central,3|4,TRUE,FALSE,FALSE,A-WAT,2,0,51.58298,-0.22694,,Northern,NB,LU 1 Line,NB
7704,601,940GZZLUHCL,Platform,Hendon Central,3|4,TRUE,FALSE,FALSE,A-WAT,2,0,51.58298,-0.22694,,Northern,SB,LU 1 Line,SB
94,601,940GZZLUHCL,Entrance,Hendon Central,3|4,TRUE,FALSE,FALSE,A-WAT,2,0,51.58298,-0.22694,,,,,
8597,602,940GZZLUHBT,Platform,High Barnet,5,TRUE,TRUE,FALSE,A-BAR,2,0,51.65047,-0.19442,,Northern,NB,LU 1 Line,NB
7717,602,940GZZLUHBT,Platform,High Barnet,5,TRUE,TRUE,FALSE,A-BAR,2,0,51.65047,-0.19442,,Northern,SB,LU 1 Line,SB
4188,602,940GZZLUHBT,Exit,High Barnet,5,TRUE,TRUE,FALSE,A-BAR,2,0,51.65047,-0.19442,,,,,
100,602,940GZZLUHBT,Entrance,High Barnet,5,TRUE,TRUE,FALSE,A-BAR,2,0,51.65047,-0.19442,,,,,
4550,605,940GZZLUHSK,Platform,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,District,EB,LU 1 Line,EB
4549,605,940GZZLUHSK,Platform,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,District,WB,LU 1 Line,WB
8414,605,940GZZLUHSK,Platform,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,Circle,IR,LU Mult Lines,EB
8415,605,940GZZLUHSK,Platform,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,Circle,OR,LU Mult Lines,WB
8416,605,940GZZLUHSK,Platform,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,District,EB,LU Mult Lines,EB
8417,605,940GZZLUHSK,Platform,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,District,WB,LU Mult Lines,WB
12,605,940GZZLUHSK,Entrance,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,,,,
4191,605,940GZZLUHSK,Exit,High Street Kensington,1,TRUE,FALSE,FALSE,A-KEN,4,0,51.50103,-0.19292,,,,,
8142,603,940GZZLUHAI,Platform,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,NB,LU 1 Line,NB
8143,603,940GZZLUHAI,Platform,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,SB,LU 1 Line,SB
4189,603,940GZZLUHAI,Exit,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4427,603,940GZZLUHAI,Platform,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,NB,NR Only,NB
4428,603,940GZZLUHAI,Platform,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,SB,NR Only,SB
4425,603,940GZZLUHAI,Platform,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,EB,LO Only,EB
4426,603,940GZZLUHAI,Platform,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,WB,LO Only,WB
4062,603,940GZZLUHAI,Entrance,Highbury & Islington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4190,604,940GZZLUHGT,Exit,Highgate,3,TRUE,FALSE,FALSE,A-CAR,4,0,51.57759,-0.14598,,,,,
7736,604,940GZZLUHGT,Platform,Highgate,3,TRUE,FALSE,FALSE,A-CAR,4,0,51.57759,-0.14598,,Northern,NB,LU 1 Line,NB
7737,604,940GZZLUHGT,Platform,Highgate,3,TRUE,FALSE,FALSE,A-CAR,4,0,51.57759,-0.14598,,Northern,SB,LU 1 Line,SB
107,604,940GZZLUHGT,Entrance,Highgate,3,TRUE,FALSE,FALSE,A-CAR,4,0,51.57759,-0.14598,,,,,
4192,606,940GZZLUHGD,Exit,Hillingdon,6,TRUE,TRUE,FALSE,A-LON,6,0,51.55372,-0.44813,,,,,
7552,606,940GZZLUHGD,Platform,Hillingdon,6,TRUE,TRUE,FALSE,A-LON,6,0,51.55372,-0.44813,,Metropolitan,NB,LU Mult Lines,WB
7553,606,940GZZLUHGD,Platform,Hillingdon,6,TRUE,TRUE,FALSE,A-LON,6,0,51.55372,-0.44813,,Metropolitan,SB,LU Mult Lines,EB
7554,606,940GZZLUHGD,Platform,Hillingdon,6,TRUE,TRUE,FALSE,A-LON,6,0,51.55372,-0.44813,,Piccadilly,EB,LU Mult Lines,EB
7555,606,940GZZLUHGD,Platform,Hillingdon,6,TRUE,TRUE,FALSE,A-LON,6,0,51.55372,-0.44813,,Piccadilly,WB,LU Mult Lines,WB
25,606,940GZZLUHGD,Entrance,Hillingdon,6,TRUE,TRUE,FALSE,A-LON,6,0,51.55372,-0.44813,,,,,
8265,607,940GZZLUHBN,Platform,Holborn,1,TRUE,FALSE,FALSE,A-KIN,6,0,51.51736,-0.11999,,Central,EB,LU 1 Line,EB
8266,607,940GZZLUHBN,Platform,Holborn,1,TRUE,FALSE,FALSE,A-KIN,6,0,51.51736,-0.11999,,Central,WB,LU 1 Line,WB
4193,607,940GZZLUHBN,Exit,Holborn,1,TRUE,FALSE,FALSE,A-KIN,6,0,51.51736,-0.11999,,,,,
8263,607,940GZZLUHBN,Platform,Holborn,1,TRUE,FALSE,FALSE,A-KIN,6,0,51.51736,-0.11999,,Piccadilly,EB,LU 1 Line,EB
8264,607,940GZZLUHBN,Platform,Holborn,1,TRUE,FALSE,FALSE,A-KIN,6,0,51.51736,-0.11999,,Piccadilly,WB,LU 1 Line,WB
253,607,940GZZLUHBN,Entrance,Holborn,1,TRUE,FALSE,FALSE,A-KIN,6,0,51.51736,-0.11999,,,,,
8066,608,940GZZLUHPK,Platform,Holland Park,2,TRUE,FALSE,FALSE,A-HOL,3,0,51.50728,-0.20562,,Central,EB,LU 1 Line,EB
4194,608,940GZZLUHPK,Exit,Holland Park,2,TRUE,FALSE,FALSE,A-HOL,3,0,51.50728,-0.20562,,,,,
260,608,940GZZLUHPK,Entrance,Holland Park,2,TRUE,FALSE,FALSE,A-HOL,3,0,51.50728,-0.20562,,,,,
8067,608,940GZZLUHPK,Platform,Holland Park,2,TRUE,FALSE,FALSE,A-HOL,3,0,51.50728,-0.20562,,Central,WB,LU 1 Line,WB
202,609,940GZZLUHWY,Entrance,Holloway Road,2,TRUE,FALSE,FALSE,A-HOL,4,0,51.5529,-0.11274,,,,,
7941,609,940GZZLUHWY,Platform,Holloway Road,2,TRUE,FALSE,FALSE,A-HOL,4,0,51.5529,-0.11274,,Piccadilly,EB,LU 1 Line,EB
4195,609,940GZZLUHWY,Exit,Holloway Road,2,TRUE,FALSE,FALSE,A-HOL,4,0,51.5529,-0.11274,,,,,
7942,609,940GZZLUHWY,Platform,Holloway Road,2,TRUE,FALSE,FALSE,A-HOL,4,0,51.5529,-0.11274,,Piccadilly,WB,LU 1 Line,WB
7794,610,940GZZLUHCH,Platform,Hornchurch,6,TRUE,FALSE,FALSE,A-STA,4,0,51.5541,0.21925,,District,EB,LU 1 Line,EB
4196,610,940GZZLUHCH,Exit,Hornchurch,6,TRUE,FALSE,FALSE,A-STA,4,0,51.5541,0.21925,,,,,
140,610,940GZZLUHCH,Entrance,Hornchurch,6,TRUE,FALSE,FALSE,A-STA,4,0,51.5541,0.21925,,,,,
7795,610,940GZZLUHCH,Platform,Hornchurch,6,TRUE,FALSE,FALSE,A-STA,4,0,51.5541,0.21925,,District,WB,LU 1 Line,WB
7986,611,940GZZLUHWC,Platform,Hounslow Central,4,TRUE,FALSE,FALSE,A-LAM,4,0,51.4712,-0.36701,,Piccadilly,EB,LU 1 Line,EB
4197,611,940GZZLUHWC,Exit,Hounslow Central,4,TRUE,FALSE,FALSE,A-LAM,4,0,51.4712,-0.36701,,,,,
221,611,940GZZLUHWC,Entrance,Hounslow Central,4,TRUE,FALSE,FALSE,A-LAM,4,0,51.4712,-0.36701,,,,,
7987,611,940GZZLUHWC,Platform,Hounslow Central,4,TRUE,FALSE,FALSE,A-LAM,4,0,51.4712,-0.36701,,Piccadilly,WB,LU 1 Line,WB
7984,612,940GZZLUHWE,Platform,Hounslow East,4,TRUE,TRUE,FALSE,A-K-E,4,0,51.47331,-0.3568,,Piccadilly,EB,LU 1 Line,EB
7980,612,940GZZLUHWE,Entrance,Hounslow East,4,TRUE,TRUE,FALSE,A-K-E,4,0,51.47331,-0.3568,,,,,
4198,612,940GZZLUHWE,Exit,Hounslow East,4,TRUE,TRUE,FALSE,A-K-E,4,0,51.47331,-0.3568,,,,,
7985,612,940GZZLUHWE,Platform,Hounslow East,4,TRUE,TRUE,FALSE,A-K-E,4,0,51.47331,-0.3568,,Piccadilly,WB,LU 1 Line,WB
7988,613,940GZZLUHWT,Platform,Hounslow West,5,TRUE,TRUE,FALSE,A-BAT,4,0,51.47305,-0.38564,,Piccadilly,EB,LU 1 Line,EB
4199,613,940GZZLUHWT,Exit,Hounslow West,5,TRUE,TRUE,FALSE,A-BAT,4,0,51.47305,-0.38564,,,,,
222,613,940GZZLUHWT,Entrance,Hounslow West,5,TRUE,TRUE,FALSE,A-BAT,4,0,51.47305,-0.38564,,,,,
7989,613,940GZZLUHWT,Platform,Hounslow West,5,TRUE,TRUE,FALSE,A-BAT,4,0,51.47305,-0.38564,,Piccadilly,WB,LU 1 Line,WB
7950,614,940GZZLUHPC,Platform,Hyde Park Corner,1,TRUE,FALSE,FALSE,A-K-N,5,0,51.50307,-0.15277,,Piccadilly,EB,LU 1 Line,EB
4200,614,940GZZLUHPC,Exit,Hyde Park Corner,1,TRUE,FALSE,FALSE,A-K-N,5,0,51.50307,-0.15277,,,,,
208,614,940GZZLUHPC,Entrance,Hyde Park Corner,1,TRUE,FALSE,FALSE,A-K-N,5,0,51.50307,-0.15277,,,,,
7951,614,940GZZLUHPC,Platform,Hyde Park Corner,1,TRUE,FALSE,FALSE,A-K-N,5,0,51.50307,-0.15277,,Piccadilly,WB,LU 1 Line,WB
4201,615,940GZZLUICK,Exit,Ickenham,6,TRUE,FALSE,FALSE,A-GLO,4,0,51.56202,-0.4419,,,,,
7548,615,940GZZLUICK,Platform,Ickenham,6,TRUE,FALSE,FALSE,A-GLO,4,0,51.56202,-0.4419,,Metropolitan,NB,LU Mult Lines,WB
7549,615,940GZZLUICK,Platform,Ickenham,6,TRUE,FALSE,FALSE,A-GLO,4,0,51.56202,-0.4419,,Metropolitan,SB,LU Mult Lines,EB
7550,615,940GZZLUICK,Platform,Ickenham,6,TRUE,FALSE,FALSE,A-GLO,4,0,51.56202,-0.4419,,Piccadilly,EB,LU Mult Lines,EB
7551,615,940GZZLUICK,Platform,Ickenham,6,TRUE,FALSE,FALSE,A-GLO,4,0,51.56202,-0.4419,,Piccadilly,WB,LU Mult Lines,WB
24,615,940GZZLUICK,Entrance,Ickenham,6,TRUE,FALSE,FALSE,A-GLO,4,0,51.56202,-0.4419,,,,,
8455,616,940GZZLUKNG,Platform,Kennington,1|2,TRUE,FALSE,FALSE,A-KEN,4,0,51.48834,-0.1058,,Northern,NB,LU 1 Line,NB
8458,616,940GZZLUKNG,Platform,Kennington,1|2,TRUE,FALSE,FALSE,A-KEN,4,0,51.48834,-0.1058,,Northern,SB,LU 1 Line,SB
8457,616,940GZZLUKNG,Platform,Kennington,1|2,TRUE,FALSE,FALSE,A-KEN,4,0,51.48834,-0.1058,,Northern,NB,LU 1 Line,NB
8456,616,940GZZLUKNG,Platform,Kennington,1|2,TRUE,FALSE,FALSE,A-KEN,4,0,51.48834,-0.1058,,Northern,SB,LU 1 Line,SB
4202,616,940GZZLUKNG,Exit,Kennington,1|2,TRUE,FALSE,FALSE,A-KEN,4,0,51.48834,-0.1058,,,,,
119,616,940GZZLUKNG,Entrance,Kennington,1|2,TRUE,FALSE,FALSE,A-KEN,4,0,51.48834,-0.1058,,,,,
7658,617,940GZZLUKSL,Platform,Kensal Green,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU & LO,NB
7659,617,940GZZLUKSL,Platform,Kensal Green,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,SB,LU & LO,SB
4203,617,940GZZLUKSL,Exit,Kensal Green,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4429,617,940GZZLUKSL,Platform,Kensal Green,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,NB,LU & LO,NB
4430,617,940GZZLUKSL,Platform,Kensal Green,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,SB,LU & LO,SB
76,617,940GZZLUKSL,Entrance,Kensal Green,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4204,618,940GZZLUKOY,Exit,Kensington (Olympia),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
7877,618,940GZZLUKOY,Platform,Kensington (Olympia),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,WB,LU 1 Line,WB
4205,619,940GZZLUKSH,Exit,Kentish Town,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4433,619,940GZZLUKSH,Platform,Kentish Town,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
7742,619,940GZZLUKSH,Platform,Kentish Town,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
7743,619,940GZZLUKSH,Platform,Kentish Town,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
110,619,940GZZLUKSH,Entrance,Kentish Town,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
7688,620,940GZZLUKEN,Platform,Kenton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU & LO,NB
7689,620,940GZZLUKEN,Platform,Kenton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,SB,LU & LO,SB
4206,620,940GZZLUKEN,Exit,Kenton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4434,620,940GZZLUKEN,Platform,Kenton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,NB,LU & LO,NB
4435,620,940GZZLUKEN,Platform,Kenton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,SB,LU & LO,SB
83,620,940GZZLUKEN,Entrance,Kenton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
7914,621,940GZZLUKWG,Platform,Kew Gardens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,EB,LU & LO,EB
7915,621,940GZZLUKWG,Platform,Kew Gardens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,WB,LU & LO,WB
7913,621,940GZZLUKWG,Exit,Kew Gardens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4436,621,940GZZLUKWG,Platform,Kew Gardens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,EB,LU & LO,EB
7911,621,940GZZLUKWG,Entrance,Kew Gardens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4437,621,940GZZLUKWG,Platform,Kew Gardens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,WB,LU & LO,WB
4208,622,940GZZLUKBN,Exit,Kilburn,2,TRUE,FALSE,FALSE,A-SHO,2,0,51.54693,-0.20409,,,,,
7630,622,940GZZLUKBN,Platform,Kilburn,2,TRUE,FALSE,FALSE,A-SHO,2,0,51.54693,-0.20409,,Jubilee,WB,LU 1 Line,NB
7631,622,940GZZLUKBN,Platform,Kilburn,2,TRUE,FALSE,FALSE,A-SHO,2,0,51.54693,-0.20409,,Jubilee,EB,LU 1 Line,SB
62,622,940GZZLUKBN,Entrance,Kilburn,2,TRUE,FALSE,FALSE,A-SHO,2,0,51.54693,-0.20409,,,,,
4209,623,940GZZLUKPK,Exit,Kilburn Park,2,TRUE,FALSE,FALSE,A-CAM,4,0,51.53505,-0.19358,,,,,
7652,623,940GZZLUKPK,Platform,Kilburn Park,2,TRUE,FALSE,FALSE,A-CAM,4,0,51.53505,-0.19358,,Bakerloo,NB,LU 1 Line,NB
7653,623,940GZZLUKPK,Platform,Kilburn Park,2,TRUE,FALSE,FALSE,A-CAM,4,0,51.53505,-0.19358,,Bakerloo,SB,LU 1 Line,SB
74,623,940GZZLUKPK,Entrance,Kilburn Park,2,TRUE,FALSE,FALSE,A-CAM,4,0,51.53505,-0.19358,,,,,
8159,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,IR,LU Mult Lines,WB
8160,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,OR,LU Mult Lines,EB
8152,625,940GZZLUKSX,Exit,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8163,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,EB,LU Mult Lines,EB
8164,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,WB,LU Mult Lines,WB
8161,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,NB,LU Mult Lines,WB
