unique_id,station_unique_id,line,mode,platform_number,platform_naptan_code,cardinal_direction,friendly_name,is_customer_facing,has_service_interchange,has_step_free_route_information,direction_towards,designated_level_access_point,level_access_by_manual_ramp,additional_accessibility_information
910GHANWELL-Plat02-WB-elizabeth,910GHANWELL,elizabeth,elizabeth-line,2,,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Hayes & Harlington,FALSE,TRUE,
910GHANWELL-Plat03-EB-elizabeth,910GHANWELL,elizabeth,elizabeth-line,3,,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GHAYESAH-Plat01-WB-elizabeth,910GHAYESAH,elizabeth,elizabeth-line,1,,Westbound,Westbound,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GHAYESAH-Plat02-EB-elizabeth,910GHAYESAH,elizabeth,elizabeth-line,2,,Eastbound,Eastbound,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GHAYESAH-Plat03-WB-elizabeth,910GHAYESAH,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GHAYESAH-Plat04-EB-elizabeth,910GHAYESAH,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GHAYESAH-Plat05-EB-elizabeth,910GHAYESAH,elizabeth,elizabeth-line,5,,Eastbound,Eastbound Platform 5,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GHDON-Plat01-SB-thameslink,910GHDON,thameslink,nationalRail,1,,Southbound,Southbound Platform 1,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHDON-Plat02-NB-thameslink,910GHDON,thameslink,nationalRail,2,,Northbound,Northbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHEDSTNL-Plat01-SB-london-overground,910GHEDSTNL,london-overground,overground,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GHEDSTNL-Plat02-NB-london-overground,910GHEDSTNL,london-overground,overground,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Watford Junction,FALSE,TRUE,
910GHERNEH-Plat01-NB-thameslink,910GHERNEH,thameslink,nationalRail,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHERNEH-Plat04-SB-thameslink,910GHERNEH,thameslink,nationalRail,4,,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHGHMSPK-Plat01-SB-london-overground,910GHGHMSPK,london-overground,overground,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,Use the Wilton Place entrance for northbound platform. Step-free platform interchange requires a 350m journey via street
910GHGHMSPK-Plat02-NB-london-overground,910GHGHMSPK,london-overground,overground,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Chingford,FALSE,TRUE,Use the Station Approach entrance for southbound platform. Step-free platform interchange requires a 350m journey via street
910GHKBG-Plat01-EB-thameslink,910GHKBG,thameslink,nationalRail,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHKBG-Plat02-WB-thameslink,910GHKBG,thameslink,nationalRail,2,,Westbound,Westbound Platform 2,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHMPSTDH-Plat01-WB-london-overground,910GHMPSTDH,london-overground,overground,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Richmond and Clapham Junction,FALSE,TRUE,
910GHMPSTDH-Plat02-EB-london-overground,910GHMPSTDH,london-overground,overground,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Gospel Oak,FALSE,TRUE,
910GHOMRTON-Plat01-WB-london-overground,910GHOMRTON,london-overground,overground,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Richmond and Clapham Junction,FALSE,TRUE,
910GHOMRTON-Plat02-EB-london-overground,910GHOMRTON,london-overground,overground,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,
910GHONROPK-Plat01-NB-london-overground,910GHONROPK,london-overground,overground,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Highbury & Islington,FALSE,TRUE,
910GHONROPK-Plat02-SB-london-overground,910GHONROPK,london-overground,overground,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Crystal Palace and West Croydon,FALSE,TRUE,
910GHOXTON-Plat01-NB-london-overground,910GHOXTON,london-overground,overground,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Highbury & Islington,TRUE,FALSE,
910GHOXTON-Plat02-SB-london-overground,910GHOXTON,london-overground,overground,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,"New Cross, Clapham Junction, Crystal Palace and West Croydon",TRUE,FALSE,
910GHRGYGL-Plat01-WB-london-overground,910GHRGYGL,london-overground,overground,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Gospel Oak,FALSE,TRUE,
910GHRGYGL-Plat02-EB-london-overground,910GHRGYGL,london-overground,overground,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Barking,FALSE,TRUE,
910GHRLDWOD-Plat01-WB-elizabeth,910GHRLDWOD,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
910GHRLDWOD-Plat02-EB-elizabeth,910GHRLDWOD,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
910GHRLDWOD-Plat03-WB-elizabeth,910GHRLDWOD,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
910GHRLDWOD-Plat04-EB-elizabeth,910GHRLDWOD,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
910GHTCHEND-Plat01-SB-london-overground,910GHTCHEND,london-overground,overground,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GHTCHEND-Plat02-NB-london-overground,910GHTCHEND,london-overground,overground,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Watford Junction,FALSE,TRUE,
910GHYDNSRD-Plat01-NB-thameslink,910GHYDNSRD,thameslink,nationalRail,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GHYDNSRD-Plat02-SB-thameslink,910GHYDNSRD,thameslink,nationalRail,2,,Southbound,Southbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GILFORD-Plat01-WB-elizabeth,910GILFORD,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GILFORD-Plat02-EB-elizabeth,910GILFORD,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GILFORD-Plat03-WB-elizabeth,910GILFORD,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GILFORD-Plat04-EB-elizabeth,910GILFORD,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GIVER-Plat01-WB-elizabeth,910GIVER,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Reading,FALSE,TRUE,
910GIVER-Plat02-EB-elizabeth,910GIVER,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GIVER-Plat03-WB-elizabeth,910GIVER,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Reading,FALSE,TRUE,
910GIVER-Plat04-EB-elizabeth,910GIVER,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GKENR-Plat01-WB-london-overground,910GKENR,london-overground,overground,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Richmond and Clapham Junction,FALSE,TRUE,Use the Chamberlayne Road entrance for eastbound platform. Step-free platform interchange requires a 200m journey via street
910GKENR-Plat02-EB-london-overground,910GKENR,london-overground,overground,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,Use the Station Terrace entrance for westbound platform. Step-free platform interchange requires a 200m journey via street
910GKLBRNHR-Plat01-london-overground,910GKLBRNHR,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GKLBRNHR-Plat02-london-overground,910GKLBRNHR,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GKNTSHTW-Plat01-london-overground,910GKNTSHTW,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GKNTSHTW-Plat02-london-overground,910GKNTSHTW,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GLANGLEY-Plat01-WB-elizabeth,910GLANGLEY,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Reading,FALSE,TRUE,
910GLANGLEY-Plat02-EB-elizabeth,910GLANGLEY,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GLANGLEY-Plat03-WB-elizabeth,910GLANGLEY,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Reading,FALSE,TRUE,
910GLANGLEY-Plat04-EB-elizabeth,910GLANGLEY,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GLBGHJN-Plat01-NB-thameslink,910GLBGHJN,thameslink,nationalRail,1,,Northbound,Northbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GLBGHJN-Plat02-SB-thameslink,910GLBGHJN,thameslink,nationalRail,2,,Southbound,Southbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GLEYTNMR-Plat01-london-overground,910GLEYTNMR,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GLEYTNMR-Plat02-london-overground,910GLEYTNMR,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GLONFLDS-Plat01-london-overground,910GLONFLDS,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GLONFLDS-Plat02-london-overground,910GLONFLDS,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GLYTNSHR-Plat01-london-overground,910GLYTNSHR,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GLYTNSHR-Plat02-london-overground,910GLYTNSHR,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GMANRPK-Plat01-WB-elizabeth,910GMANRPK,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
910GMANRPK-Plat02-EB-elizabeth,910GMANRPK,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
910GMANRPK-Plat03-WB-elizabeth,910GMANRPK,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
910GMANRPK-Plat04-EB-elizabeth,910GMANRPK,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
910GMAZEH-Plat01-WB-thameslink,910GMAZEH,thameslink,nationalRail,1,,Westbound,Westbound Platform 1,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GMAZEH-Plat02-EB-thameslink,910GMAZEH,thameslink,nationalRail,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GMDNHEAD-Plat01-WB-elizabeth,910GMDNHEAD,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Reading,FALSE,TRUE,
910GMDNHEAD-Plat02-EB-elizabeth,910GMDNHEAD,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GMDNHEAD-Plat03-WB-elizabeth,910GMDNHEAD,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Reading,FALSE,TRUE,
910GMDNHEAD-Plat04-EB-elizabeth,910GMDNHEAD,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GMDNHEAD-Plat05-EB-elizabeth,910GMDNHEAD,elizabeth,elizabeth-line,5,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Paddington Station,FALSE,TRUE,
910GMLHB-Plat01-SB-thameslink,910GMLHB,thameslink,nationalRail,1,,Southbound,Southbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GMLHB-Plat02-NB-thameslink,910GMLHB,thameslink,nationalRail,2,,Northbound,Northbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GMORDENS-Plat01-NB-thameslink,910GMORDENS,thameslink,nationalRail,1,,Northbound,Northbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GMORDENS-Plat02-SB-thameslink,910GMORDENS,thameslink,nationalRail,2,,Southbound,Southbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GMRYLAND-Plat01-WB-elizabeth,910GMRYLAND,elizabeth,elizabeth-line,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
910GMRYLAND-Plat02-EB-elizabeth,910GMRYLAND,elizabeth,elizabeth-line,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
910GMRYLAND-Plat03-WB-elizabeth,910GMRYLAND,elizabeth,elizabeth-line,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GMRYLAND-Plat04-EB-elizabeth,910GMRYLAND,elizabeth,elizabeth-line,4,,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,TRUE,
910GNBARNET-Plat01-SB-thameslink,910GNBARNET,thameslink,nationalRail,1,,Southbound,Southbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GNBARNET-Plat04-NB-thameslink,910GNBARNET,thameslink,nationalRail,4,,Northbound,Northbound Platform 4,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GNEWSGAT-Plat01-SB-thameslink,910GNEWSGAT,thameslink,nationalRail,1,,Southbound,Southbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GNEWSGAT-Plat04-NB-thameslink,910GNEWSGAT,thameslink,nationalRail,4,,Northbound,Northbound Platform 4,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GNUNHEAD-Plat01-WB-thameslink,910GNUNHEAD,thameslink,nationalRail,1,,Westbound,Westbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GNUNHEAD-Plat02-EB-thameslink,910GNUNHEAD,thameslink,nationalRail,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GOKLGHPK-Plat01-SB-thameslink,910GOKLGHPK,thameslink,nationalRail,1,,Southbound,Southbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GOKLGHPK-Plat04-NB-thameslink,910GOKLGHPK,thameslink,nationalRail,4,,Northbound,Northbound Platform 4,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GORPNGTN-Plat07-NB-thameslink,910GORPNGTN,thameslink,nationalRail,7,,Northbound,Northbound Platform 7,TRUE,FALSE,TRUE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPCKHMQD-Plat01-NB-london-overground,910GPCKHMQD,london-overground,overground,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Dalston Junction,FALSE,TRUE,
910GPCKHMQD-Plat02-SB-london-overground,910GPCKHMQD,london-overground,overground,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Clapham Junction,FALSE,TRUE,
910GPCKHMRY-Plat01-WB-london-overground,910GPCKHMRY,london-overground,overground,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GPCKHMRY-Plat02-EB-london-overground,910GPCKHMRY,london-overground,overground,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GPCKHMRY-Plat03-NB-thameslink,910GPCKHMRY,thameslink,nationalRail,3,,Northbound,Northbound Platform 3,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPCKHMRY-Plat04-SB-thameslink,910GPCKHMRY,thameslink,nationalRail,4,,Southbound,Southbound Platform 4,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPENEW-Plat01-NB-london-overground,910GPENEW,london-overground,overground,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Highbury & Islington,FALSE,TRUE,
910GPENEW-Plat02-SB-london-overground,910GPENEW,london-overground,overground,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GPETSWD-Plat03-NB-thameslink,910GPETSWD,thameslink,nationalRail,3,,Northbound,Northbound Platform 3,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPETSWD-Plat04-SB-thameslink,910GPETSWD,thameslink,nationalRail,4,,Southbound,Southbound Platform 4,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPLMS-Plat01-EB-thameslink,910GPLMS,thameslink,nationalRail,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPLMS-Plat02-WB-thameslink,910GPLMS,thameslink,nationalRail,2,,Westbound,Westbound Platform 2,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPURLEY-Plat03-NB-thameslink,910GPURLEY,thameslink,nationalRail,3,,Northbound,Northbound Platform 3,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GPURLEY-Plat04-SB-thameslink,910GPURLEY,thameslink,nationalRail,4,,Southbound,Southbound Platform 4,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GRBRN-Plat01-NB-thameslink,910GRBRN,thameslink,nationalRail,1,,Northbound,Northbound Platform 1,TRUE,FALSE,FALSE,,FALSE,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GRBRN-Plat02-SB-thameslink,910GRBRN,thameslink,nationalRail,2,,Southbound,Southbound Platform 2,TRUE,FALSE,FALSE,,FALSE,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk"
910GRCTRYRD-Plat01-london-overground,910GRCTRYRD,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GRCTRYRD-Plat02-london-overground,910GRCTRYRD,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GRDNGSTN-Plat14-EB-elizabeth,910GRDNGSTN,elizabeth,elizabeth-line,14,,Eastbound,Eastbound Platform 14,TRUE,FALSE,TRUE,Ealing Broadway,FALSE,TRUE,
910GROMFORD-Plat01-EB-london-overground,910GROMFORD,london-overground,overground,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Upminster,FALSE,TRUE,
910GROMFORD-Plat04-WB-elizabeth,910GROMFORD,elizabeth,elizabeth-line,4,,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
910GROMFORD-Plat05-EB-elizabeth,910GROMFORD,elizabeth,elizabeth-line,5,,Eastbound,Eastbound Platform 5,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
910GRTHERHI-Plat01-london-overground,910GRTHERHI,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GRTHERHI-Plat02-london-overground,910GRTHERHI,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
910GSACTON-Plat01-WB-london-overground,910GSACTON,london-overground,overground,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Richmond,FALSE,TRUE,Use the Kingswood Terrace entrance for westbound platform
910GSACTON-Plat02-EB-london-overground,910GSACTON,london-overground,overground,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,Use the Palmerston Road entrance for eastbound platform
