Node,Station,Node_Type,Line_Direction,Platform_Direction,Line,Platform_Type,Destination,Station_Entrance_Exit,NLC,NAPTAN,Deprecated,Year_of_addition
142,Dagenham East,Entrance,,,,,,,555,940GZZLUDGE,FALSE,
7799,Dagenham East,Platform,WB,WB,District,LU 1 Line,,,555,940GZZLUDGE,FALSE,
7800,Dagenham Heathway,Platform,EB,EB,District,LU 1 Line,,,556,940GZZLUDGY,FALSE,
4149,Dagenham Heathway,Exit,,,,,,,556,940GZZLUDGY,FALSE,
143,Dagenham Heathway,Entrance,,,,,,,556,940GZZLUDGY,FALSE,
7801,Dagenham Heathway,Platform,WB,WB,District,LU 1 Line,,,556,940GZZLUDGY,FALSE,
8002,Debden,Platform,EB,EB,Central,LU 1 Line,,,557,940GZZLUDBN,FALSE,
8001,Debden,Exit,,,,,,,557,940GZZLUDBN,FALSE,
7999,Debden,Entrance,,,,,,,557,940GZZLUDBN,FALSE,
8003,Debden,Platform,WB,WB,Central,LU 1 Line,,,557,940GZZLUDBN,FALSE,
4151,Dollis Hill,Exit,,,,,,,558,940GZZLUDOH,FALSE,
7634,Dollis Hill,Platform,WB,NB,Jubilee,LU 1 Line,,,558,940GZZLUDOH,FALSE,
7635,Dollis Hill,Platform,EB,SB,Jubilee,LU 1 Line,,,558,940GZZLUDOH,FALSE,
64,Dollis Hill,Entrance,,,,,,,558,940GZZLUDOH,FALSE,
8076,Ealing Broadway,Platform,WB,WB,Central,LU 1 Line,,,560,940GZZLUEBY,FALSE,
8572,Ealing Broadway,Platform,EB,EB,Central,LU 1 Line,,,560,940GZZLUEBY,FALSE,
4413,Ealing Broadway,Platform,Unknown,Unknown,NR,NR Only,,,560,940GZZLUEBY,FALSE,
8077,Ealing Broadway,Platform,WB,WB,District,LU 1 Line,,,560,940GZZLUEBY,FALSE,
8573,Ealing Broadway,Platform,EB,EB,District,LU 1 Line,,,560,940GZZLUEBY,FALSE,
4152,Ealing Broadway,Exit,,,,,,,560,940GZZLUEBY,FALSE,
266,Ealing Broadway,Entrance,,,,,,,560,940GZZLUEBY,FALSE,
4412,Ealing Broadway,Platform,Unknown,Unknown,NR,NR Only,,,560,940GZZLUEBY,FALSE,
8329,Ealing Common,Platform,EB,EB,District,LU Mult Lines,,,561,940GZZLUECM,FALSE,
8330,Ealing Common,Platform,WB,WB,District,LU Mult Lines,,,561,940GZZLUECM,FALSE,
4153,Ealing Common,Exit,,,,,,,561,940GZZLUECM,FALSE,
8327,Ealing Common,Platform,EB,EB,Piccadilly,LU Mult Lines,,,561,940GZZLUECM,FALSE,
8328,Ealing Common,Platform,WB,WB,Piccadilly,LU Mult Lines,,,561,940GZZLUECM,FALSE,
191,Ealing Common,Entrance,,,,,,,561,940GZZLUECM,FALSE,
8291,Earl's Court,Entrance,,,,,,Earls Court Road Ticket Hall,562,940GZZLUECT,FALSE,
8293,Earl's Court,Exit,,,,,,,562,940GZZLUECT,FALSE,
8292,Earl's Court,Entrance,,,,,,Warwick Road Ticket Hall,562,940GZZLUECT,FALSE,
8297,Earl's Court,Platform,WB,WB,District,LU 1 Line,Ealing Broadway / Richmond,,562,940GZZLUECT,FALSE,
8300,Earl's Court,Platform,EB,EB,District,LU 1 Line,Edgware Road,,562,940GZZLUECT,FALSE,
8298,Earl's Court,Platform,WB,WB,District,LU 1 Line,Kensington (Olympia),,562,940GZZLUECT,FALSE,
8299,Earl's Court,Platform,EB,EB,District,LU 1 Line,Upminster,,562,940GZZLUECT,FALSE,
8296,Earl's Court,Platform,WB,WB,District,LU 1 Line,Wimbledon,,562,940GZZLUECT,FALSE,
8294,Earl's Court,Platform,EB,EB,Piccadilly,LU 1 Line,,,562,940GZZLUECT,FALSE,
8295,Earl's Court,Platform,WB,WB,Piccadilly,LU 1 Line,,,562,940GZZLUECT,FALSE,
8072,East Acton,Platform,EB,EB,Central,LU 1 Line,,,563,940GZZLUEAN,FALSE,
4154,East Acton,Exit,,,,,,,563,940GZZLUEAN,FALSE,
263,East Acton,Entrance,,,,,,,563,940GZZLUEAN,FALSE,
8073,East Acton,Platform,WB,WB,Central,LU 1 Line,,,563,940GZZLUEAN,FALSE,
7733,East Finchley ,Exit,,,,,,,565,940GZZLUEFY,FALSE,
7731,East Finchley ,Entrance,,,,,,Main Ticket Hall,565,940GZZLUEFY,FALSE,
7734,East Finchley ,Platform,NB,NB,Northern,LU 1 Line,,,565,940GZZLUEFY,FALSE,
7735,East Finchley ,Platform,SB,SB,Northern,LU 1 Line,,,565,940GZZLUEFY,FALSE,
7811,East Ham,Platform,EB,EB,District,LU Mult Lines,,,566,940GZZLUEHM,FALSE,
7812,East Ham,Platform,WB,WB,District,LU Mult Lines,,,566,940GZZLUEHM,FALSE,
4157,East Ham,Exit,,,,,,,566,940GZZLUEHM,FALSE,
7813,East Ham,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,566,940GZZLUEHM,FALSE,
7814,East Ham,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,566,940GZZLUEHM,FALSE,
147,East Ham,Entrance,,,,,,,566,940GZZLUEHM,FALSE,
7889,East Putney,Platform,EB,EB,District,LU 1 Line,,,567,940GZZLUEPY,FALSE,
4158,East Putney,Exit,,,,,,,567,940GZZLUEPY,FALSE,
176,East Putney,Entrance,,,,,,,567,940GZZLUEPY,FALSE,
7890,East Putney,Platform,WB,WB,District,LU 1 Line,,,567,940GZZLUEPY,FALSE,
4155,Eastcote,Exit,,,,,,,564,940GZZLUEAE,FALSE,
7536,Eastcote,Platform,NB,WB,Metropolitan,LU Mult Lines,,,564,940GZZLUEAE,FALSE,
7537,Eastcote,Platform,SB,EB,Metropolitan,LU Mult Lines,,,564,940GZZLUEAE,FALSE,
7538,Eastcote,Platform,EB,EB,Piccadilly,LU Mult Lines,,,564,940GZZLUEAE,FALSE,
7539,Eastcote,Platform,WB,WB,Piccadilly,LU Mult Lines,,,564,940GZZLUEAE,FALSE,
21,Eastcote,Entrance,,,,,,,564,940GZZLUEAE,FALSE,
8596,Edgware,Platform,NB,NB,Northern,LU 1 Line,,,568,940GZZLUEGW,FALSE,
7698,Edgware,Platform,SB,SB,Northern,LU 1 Line,,,568,940GZZLUEGW,FALSE,
4159,Edgware,Exit,,,,,,,568,940GZZLUEGW,FALSE,
91,Edgware,Entrance,,,,,,,568,940GZZLUEGW,FALSE,
71,Edgware Road,Entrance,,,,,,Bakerloo Station Ticket Hall,774,940GZZLUERB,FALSE,
8362,Edgware Road,Exit,,,,,,H&C/Circle/District Station Exit,569,940GZZLUERC,FALSE,
8360,Edgware Road,Entrance,,,,,,H&C/Circle/District Station Main Ticket Hall,569,940GZZLUERC,FALSE,
8361,Edgware Road,Entrance,,,,,,H&C/Circle/District Station Peak Ticket Hall,569,940GZZLUERC,FALSE,
8358,Edgware Road,Platform,NB,NB,Bakerloo,LU 1 Line,,,774,940GZZLUERB,FALSE,
8359,Edgware Road,Platform,SB,SB,Bakerloo,LU 1 Line,,,774,940GZZLUERB,FALSE,
8370,Edgware Road,Platform,OR,EB,Circle,LU Mult Lines,Arrivals,Circle Line Terminus,569,940GZZLUERC,FALSE,
8369,Edgware Road,Platform,IR,WB,Circle,LU Mult Lines,Departures,Circle Line Terminus,569,940GZZLUERC,FALSE,
8363,Edgware Road,Platform,IR,WB,Circle,LU Mult Lines,,,569,940GZZLUERC,FALSE,
8364,Edgware Road,Platform,OR,EB,Circle,LU Mult Lines,,,569,940GZZLUERC,FALSE,
8583,Edgware Road,Platform,EB,EB,District,LU Mult Lines,,,569,940GZZLUERC,FALSE,
8365,Edgware Road,Platform,WB,WB,District,LU Mult Lines,,,569,940GZZLUERC,FALSE,
8367,Edgware Road,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,569,940GZZLUERC,FALSE,
8368,Edgware Road,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,569,940GZZLUERC,FALSE,
4344,Edgware Road,Exit,,,,,,Bakerloo Station Exit,774,940GZZLUERB,FALSE,
8210,Elephant & Castle,Platform,SB,SB,Bakerloo,LU 1 Line,,Bakerloo Ticket Hall,570,940GZZLUEAC,FALSE,
8570,Elephant & Castle,Platform,NB,NB,Bakerloo,LU 1 Line,,,570,940GZZLUEAC,FALSE,
8206,Elephant & Castle,Entrance,,,,,,Bakerloo Ticket Hall,570,940GZZLUEAC,FALSE,
8207,Elephant & Castle,Exit,,,,,,,570,940GZZLUEAC,FALSE,
8208,Elephant & Castle,Platform,NB,NB,Northern,LU 1 Line,,,570,940GZZLUEAC,FALSE,
8209,Elephant & Castle,Platform,SB,SB,Northern,LU 1 Line,,,570,940GZZLUEAC,FALSE,
8205,Elephant & Castle,Entrance,,,,,,Northern Ticket Hall,570,940GZZLUEAC,FALSE,
7796,Elm Park,Platform,EB,EB,District,LU 1 Line,,,571,940GZZLUEPK,FALSE,
4161,Elm Park,Exit,,,,,,,571,940GZZLUEPK,FALSE,
141,Elm Park,Entrance,,,,,,,571,940GZZLUEPK,FALSE,
7797,Elm Park,Platform,WB,WB,District,LU 1 Line,,,571,940GZZLUEPK,FALSE,
8224,Embankment,Platform,NB,NB,Bakerloo,LU 1 Line,,,542,940GZZLUEMB,FALSE,
8225,Embankment,Platform,SB,SB,Bakerloo,LU 1 Line,,,542,940GZZLUEMB,FALSE,
8226,Embankment,Platform,IR,EB,Circle,LU Mult Lines,,,542,940GZZLUEMB,FALSE,
8227,Embankment,Platform,OR,WB,Circle,LU Mult Lines,,,542,940GZZLUEMB,FALSE,
8228,Embankment,Platform,EB,EB,District,LU Mult Lines,,,542,940GZZLUEMB,FALSE,
8229,Embankment,Platform,WB,WB,District,LU Mult Lines,,,542,940GZZLUEMB,FALSE,
4135,Embankment,Exit,,,,,,,542,940GZZLUEMB,FALSE,
8222,Embankment,Platform,NB,NB,Northern,LU 1 Line,,,542,940GZZLUEMB,FALSE,
8223,Embankment,Platform,SB,SB,Northern,LU 1 Line,,,542,940GZZLUEMB,FALSE,
163,Embankment,Entrance,,,,,,,542,940GZZLUEMB,FALSE,
8452,Epping,Platform,EB,EB,Central,LU 1 Line,,,572,940GZZLUEPG,FALSE,
8575,Epping,Platform,WB,WB,Central,LU 1 Line,,,572,940GZZLUEPG,FALSE,
4162,Epping,Exit,,,,,,,572,940GZZLUEPG,FALSE,
228,Epping,Entrance,,,,,,,572,940GZZLUEPG,FALSE,
4163,Euston,Exit,,,,,,,574,940GZZLUEUS,FALSE,
8170,Euston,Platform,NB,NB,Northern,LU 1 Line,via Bank,,574,940GZZLUEUS,FALSE,
8171,Euston,Platform,SB,SB,Northern,LU 1 Line,via Bank,,574,940GZZLUEUS,FALSE,
8172,Euston,Platform,NB,NB,Northern,LU 1 Line,via Charing Cross,,574,940GZZLUEUS,FALSE,
8173,Euston,Platform,SB,SB,Northern,LU 1 Line,via Charing Cross,,574,940GZZLUEUS,FALSE,
113,Euston,Entrance,,,,,,,574,940GZZLUEUS,FALSE,
8168,Euston,Platform,NB,NB,Victoria,LU 1 Line,,,574,940GZZLUEUS,FALSE,
8169,Euston,Platform,SB,SB,Victoria,LU 1 Line,,,574,940GZZLUEUS,FALSE,
7520,Euston Square,Platform,IR,WB,Circle,LU Mult Lines,,,575,940GZZLUESQ,FALSE,
7521,Euston Square,Platform,OR,EB,Circle,LU Mult Lines,,,575,940GZZLUESQ,FALSE,
4164,Euston Square,Exit,,,,,,,575,940GZZLUESQ,FALSE,
7524,Euston Square,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,575,940GZZLUESQ,FALSE,
7525,Euston Square,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,575,940GZZLUESQ,FALSE,
7522,Euston Square,Platform,NB,WB,Metropolitan,LU Mult Lines,,,575,940GZZLUESQ,FALSE,
7523,Euston Square,Platform,SB,EB,Metropolitan,LU Mult Lines,,,575,940GZZLUESQ,FALSE,
7,Euston Square,Entrance,,,,,,,575,940GZZLUESQ,FALSE,
8028,Fairlop,Platform,EB,EB,Central,LU 1 Line,,,576,940GZZLUFLP,FALSE,
4165,Fairlop,Exit,,,,,,,576,940GZZLUFLP,FALSE,
240,Fairlop,Entrance,,,,,,,576,940GZZLUFLP,FALSE,
8029,Fairlop,Platform,WB,WB,Central,LU 1 Line,,,576,940GZZLUFLP,FALSE,
7512,Farringdon,Platform,IR,WB,Circle,LU Mult Lines,,,577,940GZZLUFCN,FALSE,
7513,Farringdon,Platform,OR,EB,Circle,LU Mult Lines,,,577,940GZZLUFCN,FALSE,
4166,Farringdon,Exit,,,,,,,577,940GZZLUFCN,FALSE,
4415,Farringdon,Platform,SB,SB,NR,NR Only,,,577,940GZZLUFCN,FALSE,
7516,Farringdon,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,577,940GZZLUFCN,FALSE,
7517,Farringdon,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,577,940GZZLUFCN,FALSE,
7514,Farringdon,Platform,NB,WB,Metropolitan,LU Mult Lines,,,577,940GZZLUFCN,FALSE,
7515,Farringdon,Platform,SB,EB,Metropolitan,LU Mult Lines,,,577,940GZZLUFCN,FALSE,
5,Farringdon,Entrance,,,,,,,577,940GZZLUFCN,FALSE,
52,Farringdon,Entrance,,,,,,Thameslink Ticket Hall,577,940GZZLUFCN,FALSE,
4414,Farringdon,Platform,NB,NB,NR,NR Only,,,577,940GZZLUFCN,FALSE,
51,Farringdon,Entrance,,,,,,Turnmill Street Entrance,577,940GZZLUFCN,FALSE,
8478,Finchley Central,Exit,,,,,,,578,940GZZLUFYC,FALSE,
8480,Finchley Central,Platform,NB,NB,Northern,LU 1 Line,High Barnet,,578,940GZZLUFYC,FALSE,
8482,Finchley Central,Platform,NB,NB,Northern,LU 1 Line,Mill Hill East,,578,940GZZLUFYC,FALSE,
8476,Finchley Central,Entrance,,,,,,NB Platform Entrance,578,940GZZLUFYC,FALSE,
8481,Finchley Central,Platform,SB,SB,Northern,LU 1 Line,,,578,940GZZLUFYC,FALSE,
8477,Finchley Central,Entrance,,,,,,SB Platform Entrance,578,940GZZLUFYC,FALSE,
8488,Finchley Road,Platform,WB,NB,Jubilee,LU 1 Line,,,579,940GZZLUFYR,FALSE,
8489,Finchley Road,Platform,EB,SB,Jubilee,LU 1 Line,,,579,940GZZLUFYR,FALSE,
8491,Finchley Road,Platform,NB,NB,Metropolitan,LU 1 Line,,,579,940GZZLUFYR,FALSE,
8490,Finchley Road,Platform,SB,SB,Metropolitan,LU 1 Line,,,579,940GZZLUFYR,FALSE,
14,Finchley Road,Entrance,,,,,,,579,940GZZLUFYR,FALSE,
4168,Finchley Road,Exit,,,,,,,579,940GZZLUFYR,FALSE,
4169,Finsbury Park,Exit,,,,,,,580,940GZZLUFPK,FALSE,
4557,Finsbury Park,Platform,Unknown,Unknown,NR,NR Only,,,580,940GZZLUFPK,FALSE,
4558,Finsbury Park,Platform,Unknown,Unknown,NR,NR Only,,,580,940GZZLUFPK,FALSE,
4563,Finsbury Park,Platform,Unknown,Unknown,NR,NR Only,,,580,940GZZLUFPK,FALSE,
4556,Finsbury Park,Entrance,,,,,,,580,940GZZLUFPK,FALSE,
8136,Finsbury Park,Platform,EB,NB,Piccadilly,LU 1 Line,,,580,940GZZLUFPK,FALSE,
8137,Finsbury Park,Platform,WB,SB,Piccadilly,LU 1 Line,,,580,940GZZLUFPK,FALSE,
8130,Finsbury Park,Entrance,,,,,,Station Place Entrance,580,940GZZLUFPK,FALSE,
8134,Finsbury Park,Platform,NB,NB,Victoria,LU 1 Line,,,580,940GZZLUFPK,FALSE,
8135,Finsbury Park,Platform,SB,SB,Victoria,LU 1 Line,,,580,940GZZLUFPK,FALSE,
8129,Finsbury Park,Entrance,,,,,,Wells Terrace Entrance,580,940GZZLUFPK,FALSE,
7883,Fulham Broadway,Platform,EB,EB,District,LU 1 Line,,,581,940GZZLUFBY,FALSE,
4170,Fulham Broadway,Exit,,,,,,,581,940GZZLUFBY,FALSE,
173,Fulham Broadway,Entrance,,,,,,,581,940GZZLUFBY,FALSE,
7884,Fulham Broadway,Platform,WB,WB,District,LU 1 Line,,,581,940GZZLUFBY,FALSE,
8034,Gants Hill,Platform,EB,EB,Central,LU 1 Line,,,582,940GZZLUGTH,FALSE,
4171,Gants Hill,Exit,,,,,,,582,940GZZLUGTH,FALSE,
243,Gants Hill,Entrance,,,,,,,582,940GZZLUGTH,FALSE,
8035,Gants Hill,Platform,WB,WB,Central,LU 1 Line,,,582,940GZZLUGTH,FALSE,
8287,Gloucester Road,Platform,IR,EB,Circle,LU Mult Lines,,,583,940GZZLUGTR,FALSE,
8288,Gloucester Road,Platform,OR,WB,Circle,LU Mult Lines,,,583,940GZZLUGTR,FALSE,
8289,Gloucester Road,Platform,EB,EB,District,LU Mult Lines,,,583,940GZZLUGTR,FALSE,
8290,Gloucester Road,Platform,WB,WB,District,LU Mult Lines,,,583,940GZZLUGTR,FALSE,
4172,Gloucester Road,Exit,,,,,,,583,940GZZLUGTR,FALSE,
8285,Gloucester Road,Platform,EB,EB,Piccadilly,LU 1 Line,,,583,940GZZLUGTR,FALSE,
8286,Gloucester Road,Platform,WB,WB,Piccadilly,LU 1 Line,,,583,940GZZLUGTR,FALSE,
169,Gloucester Road,Entrance,,,,,,,583,940GZZLUGTR,FALSE,
8515,Golders Green,Exit,,,,,,,584,940GZZLUGGN,FALSE,
7709,Golders Green,Platform,NB,NB,Northern,LU 1 Line,,,584,940GZZLUGGN,FALSE,
7707,Golders Green,Entrance,,,,,,,584,940GZZLUGGN,FALSE,
7710,Golders Green,Platform,SB,SB,Northern,LU 1 Line,,,584,940GZZLUGGN,FALSE,
44,Goldhawk Road,Entrance,,,,,,,585,940GZZLUGHK,FALSE,
1199,Goldhawk Road,Platform,EB,EB,Circle,LU Mult Lines,,,585,940GZZLUGHK,FALSE,
1200,Goldhawk Road,Platform,WB,WB,Circle,LU Mult Lines,,,585,940GZZLUGHK,FALSE,
7599,Goldhawk Road,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,585,940GZZLUGHK,FALSE,
4174,Goldhawk Road,Exit,,,,,,,585,940GZZLUGHK,FALSE,
7600,Goldhawk Road,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,585,940GZZLUGHK,FALSE,
4175,Goodge Street,Exit,,,,,,,586,940GZZLUGDG,FALSE,
7748,Goodge Street,Platform,NB,NB,Northern,LU 1 Line,,,586,940GZZLUGDG,FALSE,
7749,Goodge Street,Platform,SB,SB,Northern,LU 1 Line,,,586,940GZZLUGDG,FALSE,
115,Goodge Street,Entrance,,,,,,,586,940GZZLUGDG,FALSE,
4176,Grange Hill,Exit,,,,,,,587,940GZZLUGGH,FALSE,
8027,Grange Hill,Platform,EB,EB,Central,LU 1 Line,From Hainault,,587,940GZZLUGGH,FALSE,
238,Grange Hill,Entrance,,,,,,,587,940GZZLUGGH,FALSE,
8026,Grange Hill,Platform,WB,WB,Central,LU 1 Line,Towards Hainault,,587,940GZZLUGGH,FALSE,
8496,Great Portland Street,Platform,IR,WB,Circle,LU Mult Lines,,,588,940GZZLUGPS,FALSE,
8497,Great Portland Street,Platform,OR,EB,Circle,LU Mult Lines,,,588,940GZZLUGPS,FALSE,
8498,Great Portland Street,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,588,940GZZLUGPS,FALSE,
8499,Great Portland Street,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,588,940GZZLUGPS,FALSE,
8500,Great Portland Street,Platform,NB,WB,Metropolitan,LU Mult Lines,,,588,940GZZLUGPS,FALSE,
8501,Great Portland Street,Platform,SB,EB,Metropolitan,LU Mult Lines,,,588,940GZZLUGPS,FALSE,
4177,Great Portland Street,Exit,,,,,,,588,940GZZLUGPS,FALSE,
8,Great Portland Street,Entrance,,,,,,,588,940GZZLUGPS,FALSE,
4179,Green Park,Exit,,,,,,,590,940GZZLUGPK,FALSE,
8185,Green Park,Platform,WB,NB,Jubilee,LU 1 Line,,,590,940GZZLUGPK,FALSE,
8186,Green Park,Platform,EB,SB,Jubilee,LU 1 Line,,,590,940GZZLUGPK,FALSE,
8189,Green Park,Platform,EB,EB,Piccadilly,LU 1 Line,,,590,940GZZLUGPK,FALSE,
8190,Green Park,Platform,WB,WB,Piccadilly,LU 1 Line,,,590,940GZZLUGPK,FALSE,
207,Green Park,Entrance,,,,,,,590,940GZZLUGPK,FALSE,
8187,Green Park,Platform,NB,NB,Victoria,LU 1 Line,,,590,940GZZLUGPK,FALSE,
8188,Green Park,Platform,SB,SB,Victoria,LU 1 Line,,,590,940GZZLUGPK,FALSE,
8085,Greenford,Platform,EB,EB,Central,LU 1 Line,,,589,940GZZLUGFD,FALSE,
4178,Greenford,Exit,,,,,,,589,940GZZLUGFD,FALSE,
4420,Greenford,Platform,Unknown,Unknown,NR,NR Only,,,589,940GZZLUGFD,FALSE,
269,Greenford,Entrance,,,,,,,589,940GZZLUGFD,FALSE,
8086,Greenford,Platform,WB,WB,Central,LU 1 Line,,,589,940GZZLUGFD,FALSE,
7907,Gunnersbury,Platform,EB,EB,District,LU & LO,,,591,940GZZLUGBY,FALSE,
7908,Gunnersbury,Platform,WB,WB,District,LU & LO,,,591,940GZZLUGBY,FALSE,
4180,Gunnersbury,Exit,,,,,,,591,940GZZLUGBY,FALSE,
4421,Gunnersbury,Platform,Unknown,Unknown,London Overground,LU & LO,,,591,940GZZLUGBY,FALSE,
186,Gunnersbury,Entrance,,,,,,,591,940GZZLUGBY,FALSE,
4181,Hainault,Exit,,,,,,,592,940GZZLUHLT,FALSE,
8578,Hainault,Platform,EB,EB,Central,LU 1 Line,From Fairlop,,592,940GZZLUHLT,FALSE,
239,Hainault,Entrance,,,,,,,592,940GZZLUHLT,FALSE,
8454,Hainault,Platform,WB,WB,Central,LU 1 Line,Towards Fairlop,,592,940GZZLUHLT,FALSE,
4343,Hammersmith,Exit,,,,,,H&C/Circle Exit,773,940GZZLUHSC,FALSE,
8308,Hammersmith,Entrance,,,,,,District/Piccadilly Butterwick Ticket Hall,593,940GZZLUHSD,FALSE,
8313,Hammersmith,Platform,EB,EB,District,LU 1 Line,,,593,940GZZLUHSD,FALSE,
8314,Hammersmith,Platform,WB,WB,District,LU 1 Line,,,593,940GZZLUHSD,FALSE,
8310,Hammersmith,Exit,,,,,,District/Piccadilly Exit,593,940GZZLUHSD,FALSE,
8309,Hammersmith,Entrance,,,,,,District/Piccadilly Main Ticket Hall,593,940GZZLUHSD,FALSE,
8311,Hammersmith,Platform,EB,EB,Piccadilly,LU 1 Line,,,593,940GZZLUHSD,FALSE,
8312,Hammersmith,Platform,WB,WB,Piccadilly,LU 1 Line,,,593,940GZZLUHSD,FALSE,
8590,Hammersmith,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,773,940GZZLUHSC,FALSE,
1202,Hammersmith,Platform,WB,WB,Circle,LU Mult Lines,,,773,940GZZLUHSC,FALSE,
1201,Hammersmith,Platform,EB,EB,Circle,LU Mult Lines,,,773,940GZZLUHSC,FALSE,
8315,Hammersmith,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,773,940GZZLUHSC,FALSE,
45,Hammersmith,Entrance,,,,,,H&C/Circle Ticket Hall,773,940GZZLUHSC,FALSE,
4182,Hampstead,Exit,,,,,,,594,940GZZLUHTD,FALSE,
7711,Hampstead,Platform,NB,NB,Northern,LU 1 Line,,,594,940GZZLUHTD,FALSE,
7712,Hampstead,Platform,SB,SB,Northern,LU 1 Line,,,594,940GZZLUHTD,FALSE,
97,Hampstead,Entrance,,,,,,,594,940GZZLUHTD,FALSE,
8081,Hanger Lane,Platform,EB,EB,Central,LU 1 Line,,,595,940GZZLUHGR,FALSE,
4183,Hanger Lane,Exit,,,,,,,595,940GZZLUHGR,FALSE,
267,Hanger Lane,Entrance,,,,,,,595,940GZZLUHGR,FALSE,
8082,Hanger Lane,Platform,WB,WB,Central,LU 1 Line,,,595,940GZZLUHGR,FALSE,
7668,Harlesden,Platform,NB,NB,Bakerloo,LU & LO,,,596,940GZZLUHSN,FALSE,
7669,Harlesden,Platform,SB,SB,Bakerloo,LU & LO,,,596,940GZZLUHSN,FALSE,
4184,Harlesden,Exit,,,,,,,596,940GZZLUHSN,FALSE,
4490,Harlesden,Platform,NB,NB,London Overground,LU & LO,,,596,940GZZLUHSN,FALSE,
4491,Harlesden,Platform,SB,SB,London Overground,LU & LO,,,596,940GZZLUHSN,FALSE,
78,Harlesden,Entrance,,,,,,,596,940GZZLUHSN,FALSE,
7694,Harrow & Wealdstone,Exit,,,,,,,597,940GZZLUHAW,FALSE,
7692,Harrow & Wealdstone,Entrance,,,,,,Harrow Ticket Hall,597,940GZZLUHAW,FALSE,
7693,Harrow & Wealdstone,Entrance,,,,,,Wealdstone Ticket Hall,597,940GZZLUHAW,FALSE,
4422,Harrow & Wealdstone,Platform,Unknown,Unknown,NR,NR Only,,,597,940GZZLUHAW,FALSE,
4423,Harrow & Wealdstone,Platform,Unknown,Unknown,NR,NR Only,,,597,940GZZLUHAW,FALSE,
4370,Harrow & Wealdstone,Platform,NB,NB,London Overground,LU & LO,,,597,940GZZLUHAW,FALSE,
4371,Harrow & Wealdstone,Platform,SB,SB,London Overground,LU & LO,,,597,940GZZLUHAW,FALSE,
7695,Harrow & Wealdstone,Platform,NB,NB,Bakerloo,LU & LO,,,597,940GZZLUHAW,FALSE,
8571,Harrow & Wealdstone,Platform,SB,SB,Bakerloo,LU & LO,,,597,940GZZLUHAW,FALSE,
8337,Harrow-on-the-Hill,Platform,NB,NB,Metropolitan,LU & NR,Amersham,,598,940GZZLUHOH,FALSE,
8338,Harrow-on-the-Hill,Platform,SB,SB,Metropolitan,LU & NR,,,598,940GZZLUHOH,FALSE,
8339,Harrow-on-the-Hill,Platform,NB,NB,Metropolitan,LU 1 Line,Uxbridge,,598,940GZZLUHOH,FALSE,
18,Harrow-on-the-Hill,Entrance,,,,,,,598,940GZZLUHOH,FALSE,
4186,Harrow-on-the-Hill,Exit,,,,,,,598,940GZZLUHOH,FALSE,
4424,Harrow-on-the-Hill,Platform,Unknown,Unknown,NR,LU & NR,,,598,940GZZLUHOH,FALSE,
7990,Hatton Cross,Platform,EB,EB,Piccadilly,LU 1 Line,,,779,940GZZLUHNX,FALSE,
4349,Hatton Cross,Exit,,,,,,,779,940GZZLUHNX,FALSE,
223,Hatton Cross,Entrance,,,,,,,779,940GZZLUHNX,FALSE,
7991,Hatton Cross,Platform,WB,WB,Piccadilly,LU 1 Line,,,779,940GZZLUHNX,FALSE,
4364,Heathrow Terminal 4,Platform,EB,EB,Piccadilly,LU 1 Line,,,781,940GZZLUHR4,FALSE,
225,Heathrow Terminal 4,Entrance,,,,,,,781,940GZZLUHR4,FALSE,
7993,Heathrow Terminal 4,Platform,WB,WB,Piccadilly,LU 1 Line,,,781,940GZZLUHR4,FALSE,
4351,Heathrow Terminal 4,Exit,,,,,,,781,940GZZLUHR4,FALSE,
1115,Heathrow Terminal 5,Platform,WB,WB,Piccadilly,LU 1 Line,,,783,940GZZLUHR5,FALSE,
1114,Heathrow Terminal 5,Platform,EB,EB,Piccadilly,LU 1 Line,,,783,940GZZLUHR5,FALSE,
226,Heathrow Terminal 5,Entrance,,,,,,,783,940GZZLUHR5,FALSE,
1116,Heathrow Terminal 5,Exit,,,,,,,783,940GZZLUHR5,FALSE,
8790,"""Heathrow Terminals 1, 2 & 3""",Platform,WB,WB,Piccadilly,LU 1 Line,,,780,940GZZLUHRC,FALSE,
7992,"""Heathrow Terminals 1, 2 & 3""",Platform,EB,EB,Piccadilly,LU 1 Line,,,780,940GZZLUHRC,FALSE,
224,"""Heathrow Terminals 1, 2 & 3""",Entrance,,,,,,,780,940GZZLUHRC,FALSE,
4350,"""Heathrow Terminals 1, 2 & 3""",Exit,,,,,,,780,940GZZLUHRC,FALSE,
